,scan_time,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,v100,v101,v102,v103,v104,v105,v106,v107,v108,v109,v110,v111,v112,v113,v114,v115,v116,v117,v118,v119,target,indoor,outdoor,sess,subj,run
2579,83.6,2.0588855e-05,-1.0190247e-05,-0.00011888925,-0.00015967665,-7.154084e-05,5.9495032e-05,5.4626882e-05,-0.00013807582,4.9441554e-05,5.0485243e-05,-6.119773e-05,-0.00016755254,-5.4093398e-05,-7.4970085e-05,0.000109689674,8.591109e-05,9.780417e-06,-0.00015356285,-8.712211e-06,-2.9841729e-05,3.745744e-05,-6.2099025e-05,-3.204409e-05,4.2003223e-05,-8.751978e-05,0.0,-8.788557e-06,-4.2803807e-05,8.8955756e-05,6.7295434e-05,-0.0001133212,-2.5042016e-05,-0.00012570672,-9.791399e-06,9.8897646e-05,5.9832466e-05,0.000102390666,6.2368534e-05,-1.0118165e-05,-0.00014583924,6.4541666e-05,5.5176468e-05,0.00012617825,-2.0389283e-05,0.0,-1.0311294e-05,-0.00012317789,0.00016532029,-0.00015073549,-9.6862e-05,-7.4814045e-05,5.061018e-05,-8.9230954e-05,-2.1420989e-05,0.0,8.885275e-06,0.0,6.1866216e-05,0.0,-2.1201098e-05,0.0,8.08874e-05,8.64663e-05,-0.00010784681,4.898201e-05,-3.2214524e-05,8.645601e-05,-0.00017965761,0.00011845211,-2.9981067e-05,0.00010912417,5.1453237e-05,7.395596e-05,7.385749e-05,-1.0328122e-05,-0.00011153052,9.788721e-05,1.0780987e-05,-9.731848e-05,-7.788636e-05,-0.0001387894,-0.00015061302,0.00014025295,1.9860328e-05,0.00010562841,-1.8382718e-05,-7.7333076e-05,0.00011958898,1.8133733e-05,-0.000104986226,-8.596103e-05,7.232072e-05,-1.990176e-05,6.0212715e-05,-3.6031368e-05,-9.4980685e-05,-8.96145e-05,-6.442418e-05,-8.919476e-05,0.000101145655,-3.7575453e-05,-8.954091e-05,1.1129157e-05,0.0,-0.00010914444,0.00014158778,4.3296022e-05,-6.811652e-05,-3.0036526e-05,-5.8296206e-05,0.0001068193,-1.7856404e-05,-8.5337975e-05,7.248406e-05,9.011408e-05,-0.00013650754,0.0,-9.0488065e-06,-0.00012126959,-5.2767566e-05,0.9800559346604848,0.891020471461165,-0.0890354631993197,4,3,22
2580,85.8,2.0588855e-05,6.114148e-05,-7.92595e-05,-8.4534695e-05,-2.044024e-05,0.00010907423,0.00012746273,-8.284549e-05,3.955324e-05,7.067934e-05,-5.0998107e-05,-0.00013031864,-9.015566e-06,-5.6227567e-05,8.97461e-05,7.51722e-05,3.9121667e-05,-0.000105574465,1.7424421e-05,-9.947243e-06,6.555052e-05,-3.5485155e-05,-7.4769545e-05,0.00013651047,-3.8897677e-05,5.5795146e-05,5.2731342e-05,-2.1401904e-05,0.00017791151,0.00011776701,-3.2377484e-05,-3.3389355e-05,-5.23778e-05,9.791399e-06,8.091625e-05,0.00014530742,0.000110923225,8.315805e-05,5.0590825e-05,-0.00010694878,0.00011986309,4.598039e-05,9.463368e-05,-3.0583928e-05,2.0668107e-05,-1.0311294e-05,-0.00015160354,0.00015429895,-0.000118435026,-6.457467e-05,-4.2750882e-05,9.109833e-05,-5.94873e-05,5.3552474e-05,-9.890816e-06,6.219692e-05,-1.7135444e-05,7.070425e-05,0.000101911755,5.3002746e-05,4.9164646e-05,1.7974979e-05,0.00015563933,-0.00010784681,4.898201e-05,-6.442905e-05,8.645601e-05,-0.00012975272,6.378191e-05,-2.9981067e-05,6.944266e-05,5.1453237e-05,0.00011621652,2.110214e-05,-5.1640607e-05,-6.0834835e-05,0.000119639924,-3.2342963e-05,-8.650531e-05,-3.3379867e-05,-9.252627e-05,-0.00013985495,8.014454e-05,4.9650822e-05,0.00014787976,2.7574077e-05,-3.437026e-05,0.00012813105,3.6267465e-05,-9.5442025e-05,-0.000107451284,7.232072e-05,0.0,7.024816e-05,0.0,-6.9076865e-05,-8.0653044e-05,-9.203454e-06,-9.910528e-06,0.0001839012,-9.393863e-06,-2.9846968e-05,-2.2258315e-05,2.3414375e-05,-8.731556e-05,0.00014158778,-1.0824006e-05,-6.811652e-05,2.0024348e-05,-2.4984087e-05,8.011447e-05,-3.571281e-05,-5.6891986e-05,6.212919e-05,7.008873e-05,-8.190452e-05,-1.6583303e-05,5.429284e-05,-9.528325e-05,-3.5178375e-05,0.6786350883282257,0.6421034537909821,-0.0365316345372436,4,3,22
2581,88.0,2.0588855e-05,-1.0190247e-05,-0.00011888925,-0.00015967665,-7.154084e-05,4.9579194e-05,5.4626882e-05,-0.00013807582,4.9441554e-05,5.0485243e-05,-6.119773e-05,-0.00016755254,-5.4093398e-05,-7.4970085e-05,0.000109689674,8.591109e-05,9.780417e-06,-0.00015356285,-8.712211e-06,-2.9841729e-05,3.745744e-05,-6.2099025e-05,-3.204409e-05,4.2003223e-05,-8.751978e-05,0.0,-8.788557e-06,-4.2803807e-05,8.8955756e-05,6.7295434e-05,-0.0001133212,-2.5042016e-05,-0.00012570672,-9.791399e-06,9.8897646e-05,5.9832466e-05,0.000102390666,6.2368534e-05,-1.0118165e-05,-0.00014583924,6.4541666e-05,5.5176468e-05,0.00012617825,-2.0389283e-05,0.0,-1.0311294e-05,-0.00012317789,0.00016532029,-0.00015073549,-9.6862e-05,-7.4814045e-05,5.061018e-05,-8.9230954e-05,-2.1420989e-05,0.0,8.885275e-06,0.0,6.1866216e-05,0.0,-2.1201098e-05,0.0,8.08874e-05,8.64663e-05,-0.00010784681,4.898201e-05,-3.2214524e-05,8.645601e-05,-0.00017965761,0.00011845211,-2.9981067e-05,0.00010912417,5.1453237e-05,7.395596e-05,7.385749e-05,-1.0328122e-05,-0.00011153052,9.788721e-05,1.0780987e-05,-9.731848e-05,-7.788636e-05,-0.0001387894,-0.00015061302,0.00014025295,1.9860328e-05,0.00010562841,-1.8382718e-05,-7.7333076e-05,0.00011958898,1.8133733e-05,-0.000104986226,-8.596103e-05,7.232072e-05,-1.990176e-05,6.0212715e-05,-3.6031368e-05,-9.4980685e-05,-8.96145e-05,-6.442418e-05,-8.919476e-05,0.000101145655,-3.7575453e-05,-8.954091e-05,1.1129157e-05,0.0,-0.00010914444,0.00014158778,4.3296022e-05,-6.811652e-05,-3.0036526e-05,-5.8296206e-05,0.0001068193,-1.7856404e-05,-8.5337975e-05,7.248406e-05,9.011408e-05,-0.00013650754,0.0,-9.0488065e-06,-0.00012126959,-5.2767566e-05,0.469689284409158,0.4570860331254586,-0.0126032512836994,4,3,22
2582,90.2,2.0588855e-05,6.114148e-05,-7.92595e-05,-9.392744e-05,-2.044024e-05,0.00010907423,0.00012746273,-8.284549e-05,3.955324e-05,7.067934e-05,-5.0998107e-05,-0.00013031864,-9.015566e-06,-5.6227567e-05,8.97461e-05,7.51722e-05,2.934125e-05,-0.000105574465,8.712211e-06,-9.947243e-06,6.555052e-05,-3.5485155e-05,-7.4769545e-05,0.00013651047,-4.86221e-05,5.5795146e-05,5.2731342e-05,-2.1401904e-05,0.00017791151,0.00011776701,-3.2377484e-05,-3.3389355e-05,-5.23778e-05,9.791399e-06,8.990694e-05,0.00013675992,0.000110923225,8.315805e-05,5.0590825e-05,-0.00010694878,0.00011986309,4.598039e-05,9.463368e-05,-3.0583928e-05,2.0668107e-05,-1.0311294e-05,-0.00015160354,0.00015429895,-0.000118435026,-6.457467e-05,-4.2750882e-05,8.097629e-05,-5.94873e-05,5.3552474e-05,-9.890816e-06,6.219692e-05,-1.7135444e-05,7.070425e-05,0.000101911755,5.3002746e-05,4.9164646e-05,2.6962467e-05,0.00015563933,-0.00010784681,4.898201e-05,-6.442905e-05,8.645601e-05,-0.0001397337,7.289361e-05,-2.9981067e-05,6.944266e-05,5.1453237e-05,0.00011621652,2.110214e-05,-5.1640607e-05,-6.0834835e-05,0.000119639924,-3.2342963e-05,-8.650531e-05,-3.3379867e-05,-9.252627e-05,-0.00013985495,9.016261e-05,4.9650822e-05,0.00013731694,2.7574077e-05,-4.296282e-05,0.00011958898,3.6267465e-05,-9.5442025e-05,-0.000107451284,7.232072e-05,0.0,7.024816e-05,0.0,-6.9076865e-05,-8.0653044e-05,-9.203454e-06,-9.910528e-06,0.0001839012,-9.393863e-06,-2.9846968e-05,-1.1129157e-05,2.3414375e-05,-8.731556e-05,0.00014158778,-1.0824006e-05,-6.811652e-05,2.0024348e-05,-2.4984087e-05,8.011447e-05,-3.571281e-05,-5.6891986e-05,6.212919e-05,7.008873e-05,-9.100503e-05,-1.6583303e-05,5.429284e-05,-9.528325e-05,-3.5178375e-05,0.4064755228624248,0.4348845473300058,0.0284090244675809,4,3,22
2583,92.4,2.0588855e-05,-1.0190247e-05,-0.00011888925,-0.00015967665,-7.154084e-05,5.9495032e-05,6.3731364e-05,-0.00013807582,4.9441554e-05,5.0485243e-05,-6.119773e-05,-0.00016755254,-5.4093398e-05,-7.4970085e-05,0.000109689674,8.591109e-05,9.780417e-06,-0.00015356285,-8.712211e-06,-2.9841729e-05,3.745744e-05,-6.2099025e-05,-3.204409e-05,4.2003223e-05,-8.751978e-05,0.0,-8.788557e-06,-4.2803807e-05,9.883974e-05,6.7295434e-05,-0.000105226834,-2.5042016e-05,-0.00011523116,-9.791399e-06,9.8897646e-05,5.9832466e-05,0.000110923225,7.276329e-05,0.0,-0.00014583924,6.4541666e-05,5.5176468e-05,0.00012617825,-2.0389283e-05,0.0,-1.0311294e-05,-0.00012317789,0.00016532029,-0.00015073549,-9.6862e-05,-7.4814045e-05,5.061018e-05,-8.9230954e-05,-1.0710494e-05,0.0,8.885275e-06,0.0,6.1866216e-05,0.0,-1.0600549e-05,9.832929e-06,8.08874e-05,8.64663e-05,-0.00010784681,4.898201e-05,-3.2214524e-05,8.645601e-05,-0.00017965761,0.00011845211,-2.9981067e-05,0.00010912417,5.1453237e-05,7.395596e-05,7.385749e-05,-1.0328122e-05,-0.00011153052,9.788721e-05,1.0780987e-05,-8.650531e-05,-6.6759734e-05,-0.0001387894,-0.00015061302,0.00014025295,1.9860328e-05,0.00010562841,-1.8382718e-05,-6.874052e-05,0.00011958898,1.8133733e-05,-0.000104986226,-9.670615e-05,7.232072e-05,-1.990176e-05,6.0212715e-05,-3.6031368e-05,-9.4980685e-05,-8.96145e-05,-6.442418e-05,-8.919476e-05,0.00011034071,-2.8181592e-05,-8.954091e-05,1.1129157e-05,0.0,-0.00010914444,0.00014158778,4.3296022e-05,-6.811652e-05,-3.0036526e-05,-5.8296206e-05,0.0001068193,-2.6784604e-05,-8.5337975e-05,6.212919e-05,9.011408e-05,-0.00013650754,0.0,0.0,-0.00012126959,-5.2767566e-05,-0.0794182007486555,0.4123171312856613,0.4917353320343169,4,3,22
2584,94.6,2.0588855e-05,6.114148e-05,-7.92595e-05,-9.392744e-05,-2.044024e-05,0.00010907423,0.00012746273,-9.205054e-05,3.955324e-05,7.067934e-05,-5.0998107e-05,-0.00013962711,-9.015566e-06,-5.6227567e-05,9.971789e-05,7.51722e-05,2.934125e-05,-0.000105574465,8.712211e-06,-9.947243e-06,5.618616e-05,-3.5485155e-05,-6.408818e-05,0.00012600966,-4.86221e-05,4.649596e-05,4.3942786e-05,-2.1401904e-05,0.00016802755,0.00010935508,-4.047186e-05,-3.3389355e-05,-5.23778e-05,0.0,8.990694e-05,0.00012821243,0.000110923225,8.315805e-05,4.047266e-05,-0.00010694878,0.00011064286,4.598039e-05,9.463368e-05,-3.0583928e-05,2.0668107e-05,-1.0311294e-05,-0.00015160354,0.00015429895,-0.000118435026,-6.457467e-05,-5.34386e-05,8.097629e-05,-5.94873e-05,4.2841977e-05,-9.890816e-06,5.3311647e-05,-1.7135444e-05,7.070425e-05,9.172058e-05,5.3002746e-05,3.9331717e-05,2.6962467e-05,0.00015563933,-0.00010784681,4.898201e-05,-5.369087e-05,8.645601e-05,-0.0001397337,7.289361e-05,-2.9981067e-05,7.936304e-05,5.1453237e-05,0.00011621652,3.165321e-05,-4.1312487e-05,-6.0834835e-05,0.000108763576,-2.1561975e-05,-8.650531e-05,-3.3379867e-05,-9.252627e-05,-0.00013985495,9.016261e-05,4.9650822e-05,0.00013731694,2.7574077e-05,-4.296282e-05,0.00011958898,3.6267465e-05,-0.000104986226,-0.000107451284,7.232072e-05,0.0,6.0212715e-05,0.0,-7.771147e-05,-8.0653044e-05,-1.8406909e-05,-1.9821056e-05,0.00017470613,-1.8787727e-05,-3.979596e-05,-1.1129157e-05,2.3414375e-05,-8.731556e-05,0.00014158778,0.0,-6.811652e-05,1.0012174e-05,-2.4984087e-05,8.011447e-05,-3.571281e-05,-5.6891986e-05,6.212919e-05,7.008873e-05,-9.100503e-05,-1.6583303e-05,4.5244033e-05,-9.528325e-05,-3.5178375e-05,-1.151271377550073,0.0232373712533561,1.1745087488034291,4,3,22
2585,96.8,2.0588855e-05,0.0,-0.00010898182,-0.0001502839,-6.1320716e-05,5.9495032e-05,7.283584e-05,-0.00012887076,4.9441554e-05,5.0485243e-05,-6.119773e-05,-0.00015824406,-4.5077828e-05,-7.4970085e-05,9.971789e-05,8.591109e-05,9.780417e-06,-0.00014396518,-8.712211e-06,-2.9841729e-05,3.745744e-05,-5.3227734e-05,-4.2725453e-05,5.2504027e-05,-8.751978e-05,9.299192e-06,0.0,-4.2803807e-05,0.0001087237,7.5707365e-05,-9.7132455e-05,-2.5042016e-05,-0.0001047556,-9.791399e-06,9.8897646e-05,6.837996e-05,0.000110923225,7.276329e-05,0.0,-0.00013611662,7.3761905e-05,5.5176468e-05,0.00012617825,-2.0389283e-05,1.03340535e-05,-1.0311294e-05,-0.0001326531,0.00016532029,-0.00013996866,-8.6099564e-05,-6.4126325e-05,5.061018e-05,-7.93164e-05,-1.0710494e-05,0.0,1.777055e-05,-8.567722e-06,6.1866216e-05,1.0191176e-05,0.0,9.832929e-06,7.1899914e-05,9.5112926e-05,-0.00010784681,4.898201e-05,-3.2214524e-05,8.645601e-05,-0.00016967663,0.00010934042,-2.9981067e-05,9.9203804e-05,5.1453237e-05,8.4521096e-05,7.385749e-05,-1.0328122e-05,-0.00010139138,9.788721e-05,1.0780987e-05,-8.650531e-05,-6.6759734e-05,-0.00012722363,-0.00015061302,0.00013023488,2.9790493e-05,0.00011619126,-9.191359e-06,-6.874052e-05,0.00011958898,1.8133733e-05,-0.000104986226,-9.670615e-05,7.232072e-05,-1.990176e-05,6.0212715e-05,-2.7023523e-05,-8.634608e-05,-8.96145e-05,-5.5220728e-05,-7.9284226e-05,0.000119535776,-2.8181592e-05,-7.959192e-05,1.1129157e-05,0.0,-9.823001e-05,0.00014158778,3.2472017e-05,-6.811652e-05,-3.0036526e-05,-5.8296206e-05,9.791769e-05,-2.6784604e-05,-8.5337975e-05,6.212919e-05,9.011408e-05,-0.00012740704,0.0,0.0,-0.00011260747,-5.2767566e-05,-1.311785081431846,-0.2616616969127549,1.050123384519091,4,3,22
2586,99.0,2.0588855e-05,5.0951236e-05,-8.916694e-05,-0.00010332019,-3.0660358e-05,9.915839e-05,0.00011835825,-9.205054e-05,3.955324e-05,6.0582293e-05,-6.119773e-05,-0.00013962711,-1.8031133e-05,-6.5598826e-05,9.971789e-05,7.51722e-05,2.934125e-05,-0.000115172144,8.712211e-06,-9.947243e-06,5.618616e-05,-3.5485155e-05,-6.408818e-05,0.00011550886,-5.834652e-05,3.719677e-05,3.515423e-05,-2.1401904e-05,0.00015814356,0.00010935508,-4.8566228e-05,-3.3389355e-05,-6.285336e-05,0.0,8.990694e-05,0.00011966493,0.000110923225,8.315805e-05,3.0354493e-05,-0.00011667139,0.00010142262,4.598039e-05,0.00010514854,-3.0583928e-05,2.0668107e-05,-1.0311294e-05,-0.00014212832,0.00015429895,-0.000118435026,-7.533711e-05,-5.34386e-05,8.097629e-05,-6.940185e-05,3.2131484e-05,0.0,4.4426375e-05,-1.7135444e-05,7.070425e-05,8.152941e-05,4.2402196e-05,3.9331717e-05,3.5949957e-05,0.00013834608,-0.00010784681,4.898201e-05,-5.369087e-05,8.645601e-05,-0.00014971467,8.200531e-05,-2.9981067e-05,7.936304e-05,5.1453237e-05,0.00010565137,3.165321e-05,-4.1312487e-05,-7.097397e-05,0.000108763576,-2.1561975e-05,-8.650531e-05,-4.4506494e-05,-0.000104092054,-0.00013985495,0.000100180674,3.9720657e-05,0.00013731694,1.8382718e-05,-4.296282e-05,0.00011958898,3.6267465e-05,-0.000104986226,-0.000107451284,7.232072e-05,0.0,6.0212715e-05,-9.007842e-06,-7.771147e-05,-8.96145e-05,-2.7610364e-05,-2.9731586e-05,0.00016551107,-1.8787727e-05,-4.974495e-05,-1.1129157e-05,1.1707188e-05,-9.823001e-05,0.00014158778,0.0,-6.811652e-05,1.0012174e-05,-3.3312117e-05,8.011447e-05,-3.571281e-05,-6.6373985e-05,6.212919e-05,7.008873e-05,-0.00010010552,-8.291651e-06,3.6195226e-05,-9.528325e-05,-3.5178375e-05,-0.5383460973949868,-0.2603134688485279,0.2780326285464589,4,3,22
2587,101.2,2.0588855e-05,1.0190247e-05,-0.00010898182,-0.00014089116,-6.1320716e-05,6.9410875e-05,8.194032e-05,-0.00011966571,4.9441554e-05,6.0582293e-05,-6.119773e-05,-0.00015824406,-4.5077828e-05,-7.4970085e-05,9.971789e-05,8.591109e-05,1.9560834e-05,-0.00013436751,-8.712211e-06,-2.9841729e-05,4.6821802e-05,-5.3227734e-05,-4.2725453e-05,7.350564e-05,-7.7795354e-05,1.8598384e-05,8.788557e-06,-3.2102856e-05,0.000118607684,8.4119296e-05,-8.903808e-05,-2.5042016e-05,-9.428004e-05,0.0,9.8897646e-05,8.547495e-05,0.000110923225,7.276329e-05,1.0118165e-05,-0.00013611662,8.2982144e-05,4.598039e-05,0.00011566339,-2.0389283e-05,1.03340535e-05,-1.0311294e-05,-0.0001326531,0.00016532029,-0.00013996866,-8.6099564e-05,-6.4126325e-05,6.0732218e-05,-7.93164e-05,0.0,0.0,2.6655824e-05,-8.567722e-06,6.1866216e-05,3.057353e-05,1.0600549e-05,1.9665858e-05,6.2912426e-05,0.00010375956,-0.00010784681,4.898201e-05,-3.2214524e-05,8.645601e-05,-0.00016967663,0.00010022872,-2.9981067e-05,9.9203804e-05,5.1453237e-05,9.508624e-05,6.330642e-05,-2.0656244e-05,-0.00010139138,0.000108763576,0.0,-8.650531e-05,-5.5633114e-05,-0.00012722363,-0.00015061302,0.00013023488,2.9790493e-05,0.00011619126,0.0,-6.0147955e-05,0.00011958898,2.72006e-05,-0.000104986226,-9.670615e-05,7.232072e-05,-9.95088e-06,6.0212715e-05,-2.7023523e-05,-8.634608e-05,-8.96145e-05,-4.6017274e-05,-6.93737e-05,0.00012873084,-2.8181592e-05,-6.964293e-05,0.0,0.0,-9.823001e-05,0.00014158778,2.1648011e-05,-6.811652e-05,-2.0024348e-05,-4.9968174e-05,9.791769e-05,-2.6784604e-05,-7.5855976e-05,6.212919e-05,8.010141e-05,-0.00011830654,-8.291651e-06,9.0488065e-06,-0.00011260747,-5.2767566e-05,0.5147562780152249,0.2645010811916007,-0.2502551968236242,4,3,22
2588,103.4,2.0588855e-05,3.057074e-05,-8.916694e-05,-0.00011271293,-4.088048e-05,8.924255e-05,0.00010014928,-0.0001012556,3.955324e-05,6.0582293e-05,-6.119773e-05,-0.0001489356,-2.7046699e-05,-6.5598826e-05,9.971789e-05,7.51722e-05,1.9560834e-05,-0.00012476982,0.0,-1.9894485e-05,5.618616e-05,-4.4356446e-05,-5.3406813e-05,0.000105008054,-5.834652e-05,3.719677e-05,2.6365671e-05,-3.2102856e-05,0.0001482596,0.00010094316,-6.475497e-05,-3.3389355e-05,-7.332892e-05,0.0,8.990694e-05,0.000111117435,0.000110923225,7.276329e-05,3.0354493e-05,-0.00011667139,9.2202376e-05,4.598039e-05,0.00010514854,-2.0389283e-05,2.0668107e-05,-1.0311294e-05,-0.00014212832,0.00015429895,-0.00012920186,-7.533711e-05,-5.34386e-05,7.085425e-05,-6.940185e-05,2.1420989e-05,0.0,3.55411e-05,-1.7135444e-05,7.070425e-05,6.114706e-05,3.180165e-05,2.9498788e-05,4.4937446e-05,0.00012969945,-0.00010784681,4.898201e-05,-4.29527e-05,8.645601e-05,-0.00014971467,9.1117014e-05,-2.9981067e-05,8.928342e-05,5.1453237e-05,0.00010565137,4.220428e-05,-3.0984364e-05,-8.111311e-05,0.000108763576,-1.0780987e-05,-8.650531e-05,-4.4506494e-05,-0.000104092054,-0.00013985495,0.000110198744,3.9720657e-05,0.0001267541,9.191359e-06,-5.155539e-05,0.00011958898,2.72006e-05,-0.000104986226,-9.670615e-05,7.232072e-05,-9.95088e-06,6.0212715e-05,-9.007842e-06,-7.771147e-05,-8.96145e-05,-3.6813817e-05,-3.9642113e-05,0.00014712095,-1.8787727e-05,-5.9693935e-05,-1.1129157e-05,1.1707188e-05,-9.823001e-05,0.00014158778,1.0824006e-05,-6.811652e-05,0.0,-3.3312117e-05,8.901608e-05,-3.571281e-05,-6.6373985e-05,6.212919e-05,8.010141e-05,-0.00010920603,-8.291651e-06,2.714642e-05,-0.00010394536,-4.397297e-05,0.9649494802881672,0.6166667393214074,-0.3482827409667597,4,3,22
2589,105.6,2.0588855e-05,2.0380494e-05,-9.907437e-05,-0.00013149841,-5.1100604e-05,7.932671e-05,9.104481e-05,-0.000110460656,3.955324e-05,6.0582293e-05,-6.119773e-05,-0.0001489356,-3.6062265e-05,-6.5598826e-05,9.971789e-05,8.591109e-05,1.9560834e-05,-0.00012476982,0.0,-1.9894485e-05,4.6821802e-05,-4.4356446e-05,-5.3406813e-05,8.4006446e-05,-6.8070935e-05,2.7897573e-05,1.7577115e-05,-3.2102856e-05,0.00012849165,9.253123e-05,-7.284935e-05,-3.3389355e-05,-8.380448e-05,0.0,8.990694e-05,9.402245e-05,0.000110923225,7.276329e-05,2.023633e-05,-0.000126394,8.2982144e-05,4.598039e-05,0.00011566339,-2.0389283e-05,1.03340535e-05,-1.0311294e-05,-0.00014212832,0.00015429895,-0.00012920186,-8.6099564e-05,-6.4126325e-05,6.0732218e-05,-7.93164e-05,1.0710494e-05,0.0,3.55411e-05,-8.567722e-06,7.070425e-05,5.0955878e-05,2.1201098e-05,1.9665858e-05,5.3924934e-05,0.00012105281,-0.00010784681,4.898201e-05,-4.29527e-05,8.645601e-05,-0.00015969566,0.00010022872,-2.9981067e-05,8.928342e-05,5.1453237e-05,9.508624e-05,5.275535e-05,-3.0984364e-05,-9.1252245e-05,0.000108763576,-1.0780987e-05,-8.650531e-05,-5.5633114e-05,-0.00011565784,-0.00015061302,0.00012021681,2.9790493e-05,0.0001267541,0.0,-6.0147955e-05,0.00011958898,2.72006e-05,-0.000104986226,-9.670615e-05,7.232072e-05,-9.95088e-06,6.0212715e-05,-1.8015684e-05,-8.634608e-05,-8.96145e-05,-3.6813817e-05,-4.9552644e-05,0.00013792589,-2.8181592e-05,-6.964293e-05,0.0,1.1707188e-05,-9.823001e-05,0.00014158778,2.1648011e-05,-6.811652e-05,-1.0012174e-05,-4.1640145e-05,8.901608e-05,-2.6784604e-05,-7.5855976e-05,6.212919e-05,8.010141e-05,-0.00010920603,-8.291651e-06,1.8097613e-05,-0.00010394536,-4.397297e-05,0.5046955705765379,0.2968075671268372,-0.2078880034497006,4,3,22
2590,107.8,2.0588855e-05,2.0380494e-05,-9.907437e-05,-0.00013149841,-5.1100604e-05,7.932671e-05,9.104481e-05,-0.000110460656,3.955324e-05,6.0582293e-05,-6.119773e-05,-0.0001489356,-3.6062265e-05,-6.5598826e-05,9.971789e-05,8.591109e-05,1.9560834e-05,-0.00012476982,0.0,-1.9894485e-05,4.6821802e-05,-4.4356446e-05,-5.3406813e-05,8.4006446e-05,-6.8070935e-05,2.7897573e-05,1.7577115e-05,-3.2102856e-05,0.00012849165,9.253123e-05,-7.284935e-05,-3.3389355e-05,-8.380448e-05,0.0,8.990694e-05,9.402245e-05,0.000110923225,7.276329e-05,2.023633e-05,-0.000126394,8.2982144e-05,4.598039e-05,0.00011566339,-2.0389283e-05,1.03340535e-05,-1.0311294e-05,-0.00014212832,0.00015429895,-0.00012920186,-8.6099564e-05,-6.4126325e-05,6.0732218e-05,-7.93164e-05,1.0710494e-05,0.0,3.55411e-05,-8.567722e-06,7.070425e-05,4.0764706e-05,2.1201098e-05,1.9665858e-05,5.3924934e-05,0.00012105281,-0.00010784681,4.898201e-05,-4.29527e-05,8.645601e-05,-0.00015969566,0.00010022872,-2.9981067e-05,8.928342e-05,5.1453237e-05,9.508624e-05,5.275535e-05,-3.0984364e-05,-9.1252245e-05,0.000108763576,-1.0780987e-05,-8.650531e-05,-5.5633114e-05,-0.00011565784,-0.00015061302,0.00012021681,2.9790493e-05,0.0001267541,0.0,-6.0147955e-05,0.00011958898,2.72006e-05,-0.000104986226,-9.670615e-05,7.232072e-05,-9.95088e-06,6.0212715e-05,-1.8015684e-05,-8.634608e-05,-8.96145e-05,-3.6813817e-05,-4.9552644e-05,0.00013792589,-2.8181592e-05,-6.964293e-05,0.0,1.1707188e-05,-9.823001e-05,0.00014158778,2.1648011e-05,-6.811652e-05,-1.0012174e-05,-4.1640145e-05,8.901608e-05,-2.6784604e-05,-7.5855976e-05,6.212919e-05,8.010141e-05,-0.00010920603,-8.291651e-06,1.8097613e-05,-0.00010394536,-4.397297e-05,-0.3801071510063611,-0.0391219909561204,0.3409851600502406,4,3,22
